"id","handle","postDate","postType","postUrl","imageUrl","source","sourceId","message","hashtag","cta","paid","comments","shares","likes","views","dislikes","interview","survey","notes","createdAt","updatedAt","CampaignId","intents"
156943,"gregorybayne","""2017-03-22T03:59:31.000Z""","post","https://twitter.com/gregorybayne/status/844398105114087424","","twitter","844398105114087400","And, thank you lovely internet. 102 strong for #6DynamicLaws. Onward we go!","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156944,"gregorybayne","""2017-03-22T03:05:19.000Z""","post","https://twitter.com/gregorybayne/status/844384466629943296","","twitter","844384466629943300","Make that 1 backers shy of 100 strong...","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156945,"gregorybayne","""2017-03-22T03:00:30.000Z""","post","https://twitter.com/gregorybayne/status/844383253767208960","","twitter","844383253767209000","My new film #6DynamicLaws is 2 backers shy of 100 strong. I'd love to have you on board. It's a fun ride, promise. https://t.co/8XR3b713Wv","6DynamicLaws",,,,3,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156946,"gregorybayne","""2017-03-21T23:20:47.000Z""","post","https://twitter.com/gregorybayne/status/844327959452299264","","twitter","844327959452299300","Last June shooting #6dynamiclaws I'm sure explaining something very, very important. Photo cred… https://t.co/6f3sw2Z3Ls","6dynamiclaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156947,"gregorybayne","""2017-03-21T23:13:34.000Z""","post","https://twitter.com/gregorybayne/status/844326144686010369","","twitter","844326144686010400","I can't tell you how excited I am to read the news again once this campaign is over.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156948,"gregorybayne","""2017-03-21T15:09:13.000Z""","post","https://twitter.com/gregorybayne/status/844204254868914176","","twitter","844204254868914200","Very excited to be part of @filmfortfest with a special *free* work in progress screening of… https://t.co/Ncqm0uWAkw","",,,,1,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156949,"gregorybayne","""2017-03-21T14:50:56.000Z""","post","https://twitter.com/gregorybayne/status/844199654564622336","","twitter","844199654564622300","8 Backers away from 100 strong for #6DynamicLaws. TY! Also, just 9 days &amp; change until I stop posting about it ;) https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156950,"gregorybayne","""2017-03-21T05:23:26.000Z""","post","https://twitter.com/gregorybayne/status/844056837766836224","","twitter","844056837766836200","Two of the kindest folks you'll ever make a film with: @LafleurJennifer &amp; @PartridgeRoss. #6DynamicLaws Whole video… https://t.co/wmVo8WHvuB","6DynamicLaws",,,,11,20,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156951,"gregorybayne","""2017-03-20T22:51:02.000Z""","post","https://twitter.com/gregorybayne/status/843958085530005504","","twitter","843958085530005500","Two of my favorite people, @saraannelynch &amp; Lisa King Hawkes in #6DynamicLaws as The Sisters Duffrey.… https://t.co/J4QxNGkETS","6DynamicLaws",,,,1,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156952,"gregorybayne","""2017-03-20T19:13:14.000Z""","post","https://twitter.com/gregorybayne/status/843903276030480384","","twitter","843903276030480400","Thank you, Carmen! https://t.co/64mpzi2xHf","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156953,"gregorybayne","""2017-03-20T18:36:46.000Z""","post","https://twitter.com/gregorybayne/status/843894098973011968","","twitter","843894098973012000","We're just 12 backers away from 100 strong for #6DynamicLaws! What does this mean? Click here, my friend: https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156954,"gregorybayne","""2017-03-20T18:32:45.000Z""","post","https://twitter.com/gregorybayne/status/843893086073704449","","twitter","843893086073704400","#Boise! The lovely folks @filmfortfest are hosting a special work-in-progress screening of #6DynamicLaws! Join us! https://t.co/wfElP65Xuz","Boise,6DynamicLaws",,,,2,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156955,"gregorybayne","""2017-03-20T17:28:52.000Z""","post","https://twitter.com/gregorybayne/status/843877010552180736","","twitter","843877010552180700","The ease you feel when you only have $29,959 left to raise to complete/release your new film &amp; 10 days to do it in. https://t.co/8XR3b713Wv","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156956,"gregorybayne","""2017-03-20T13:48:16.000Z""","post","https://twitter.com/gregorybayne/status/843821496573218816","","twitter","843821496573218800","Love film noir? Enjoy a good screwball comedy? Why not have your cake &amp; eat it too with #6DynamicLaws. Learn more:… https://t.co/FFGzmFPLs2","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156957,"gregorybayne","""2017-03-20T03:18:25.000Z""","post","https://twitter.com/gregorybayne/status/843662988825436160","","twitter","843662988825436200","The look you get when you realize you have 10 days left to raise $30K to finish your film! PC-Lila Streicher.… https://t.co/hpAZf3sRle","",,,,1,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156958,"gregorybayne","""2017-03-19T21:04:17.000Z""","post","https://twitter.com/gregorybayne/status/843568833067544577","","twitter","843568833067544600","That one time talked @lafleurjennifer into shooting a movie in 100 degree heat in a (mostly?) polyester dress.… https://t.co/jCXtkOQxmE","",,,,6,22,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156959,"gregorybayne","""2017-03-18T16:55:44.000Z""","post","https://twitter.com/gregorybayne/status/843143895865212928","","twitter","843143895865212900","81 Backers strong &amp; 30% funded this morn for #6DynamicLaws! TY everyone! If you haven't yet, kindly click &amp; share &gt; https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156960,"gregorybayne","""2017-03-17T23:38:42.000Z""","post","https://twitter.com/gregorybayne/status/842882919844593664","","twitter","842882919844593700","Tech run through. Going live in 30 mins, showing clips at 7! Esta at Club 511 #Ketchum… https://t.co/Ly8wRU9lEY","Ketchum",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156961,"gregorybayne","""2017-03-17T19:28:26.000Z""","post","https://twitter.com/gregorybayne/status/842819938800738304","","twitter","842819938800738300","Thank you, Emma! https://t.co/tpu0DhqXmJ","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156962,"gregorybayne","""2017-03-17T18:56:20.000Z""","post","https://twitter.com/gregorybayne/status/842811858000076800","","twitter","842811858000076800","Wandering Ketchum w/ a blu-ray player on my back for a fundraiser tonight &amp; can't get the movie Ed Wood outta my head. #onlyalittlenervous","onlyalittlenervous",,,,0,4,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156963,"gregorybayne","""2017-03-17T17:13:17.000Z""","post","https://twitter.com/gregorybayne/status/842785924828209152","","twitter","842785924828209200","No rest here. Final prep for tonight's #fundraiser for #6dynamiclaws in #Ketchum. #filmmaking… https://t.co/4cQZc2XIlG","fundraiser,6dynamiclaws,Ketchum,filmmaking",,,,1,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156964,"gregorybayne","""2017-03-17T04:50:17.000Z""","post","https://twitter.com/gregorybayne/status/842598942126755840","","twitter","842598942126755800","RT @movieangel: Make it happen for @gregorybayne's new Project! Get on board &amp; become a backer, join me! https://t.co/0Hosc6njxj","",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156965,"gregorybayne","""2017-03-17T02:23:18.000Z""","post","https://twitter.com/gregorybayne/status/842561955445461001","","twitter","842561955445461000","@milesmaker Goddamned right we are.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156966,"gregorybayne","""2017-03-17T02:18:55.000Z""","post","https://twitter.com/gregorybayne/status/842560851156451328","","twitter","842560851156451300","@milesmaker It is. Search ""person of interest movie"" on YouTube. Seriously though. I know you know the struggle. Thank you.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156967,"gregorybayne","""2017-03-17T02:13:26.000Z""","post","https://twitter.com/gregorybayne/status/842559470139916288","","twitter","842559470139916300","Man, thank you. That made my day. https://t.co/zRBW0Rm1H2","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156968,"gregorybayne","""2017-03-16T17:29:36.000Z""","post","https://twitter.com/gregorybayne/status/842427642137595905","","twitter","842427642137595900","You are too kind. Thank you! https://t.co/5iQX3tjlga","",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156969,"gregorybayne","""2017-03-16T17:14:59.000Z""","post","https://twitter.com/gregorybayne/status/842423965423345664","","twitter","842423965423345700","""6 Dynamic Laws for Success (in Life, Love &amp; Money)"" - Exclusive Clip - ... https://t.co/VtqtgZHsqX via @YouTube","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156970,"gregorybayne","""2017-03-16T17:03:59.000Z""","post","https://twitter.com/gregorybayne/status/842421197673443328","","twitter","842421197673443300","""6 Dynamic Laws for Success (in Life, Love &amp; Money)"" - Behind the Scenes w/@Clockriders  https://t.co/qoi3U0weGb via @YouTube","",,,,1,3,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156971,"gregorybayne","""2017-03-16T17:02:29.000Z""","post","https://twitter.com/gregorybayne/status/842420821175885824","","twitter","842420821175885800","25 backers shy of an even 100 for #6DynamicLaws. Thank you! Who'll join in to help us reach that milestone today? https://t.co/8XR3b713Wv","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156972,"gregorybayne","""2017-03-16T16:38:01.000Z""","post","https://twitter.com/gregorybayne/status/842414662431907840","","twitter","842414662431907800","""6 Dynamic Laws for Success, (in Life, Love &amp; Money)"" - Interview with @RyanBayneMusic https://t.co/GvRkQ0J2ZS via @YouTube","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156973,"gregorybayne","""2017-03-16T16:20:11.000Z""","post","https://twitter.com/gregorybayne/status/842410174962782209","","twitter","842410174962782200","""6 Dynamic Laws for Success, (in Life, Love &amp; Money)"" - Kickstarter Trailer https://t.co/AO93xk8MAJ via @YouTube","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156974,"gregorybayne","""2017-03-16T15:57:47.000Z""","post","https://twitter.com/gregorybayne/status/842404536140484609","","twitter","842404536140484600","""6 Dynamic Laws for Success, In Life, Love &amp; Money"" - Ulysses's Bad Day https://t.co/EBPwpcdZhs via @YouTube","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156975,"gregorybayne","""2017-03-16T14:43:35.000Z""","post","https://twitter.com/gregorybayne/status/842385863556321280","","twitter","842385863556321300","The countdown continues. Thank you to all who are supporting, sharing, and joining us as we work… https://t.co/ZhspuvbamD","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156976,"gregorybayne","""2017-03-16T13:05:27.000Z""","post","https://twitter.com/gregorybayne/status/842361169591463936","","twitter","842361169591464000","Thank you, Marcella! Excited to share the film with you. https://t.co/NXrMQbCDPX","",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156977,"gregorybayne","""2017-03-15T23:41:04.000Z""","post","https://twitter.com/gregorybayne/status/842158738089828355","","twitter","842158738089828400","Back in Sun Valley for the @SunValleyFilm where one year ago the ridiculously talented… https://t.co/cthQzifArD","",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156978,"gregorybayne","""2017-03-15T23:15:10.000Z""","post","https://twitter.com/gregorybayne/status/842152222649536513","","twitter","842152222649536500","Just 4 kind backers shy of 75 strong for ""6 Dynamic Laws for Success"" A Noir Comedy #MadeInIdaho  https://t.co/xlat4QS6xJ","MadeInIdaho",,,,4,3,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156979,"gregorybayne","""2017-03-15T18:40:39.000Z""","post","https://twitter.com/gregorybayne/status/842083138188673025","","twitter","842083138188673000","""A contract to share stolen money?"" New clip from my noir comedy #6DynamicLaws featuring the dashing @PartridgeRoss… https://t.co/XZ5SkFmTdE","6DynamicLaws",,,,5,10,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156980,"gregorybayne","""2017-03-15T02:24:38.000Z""","post","https://twitter.com/gregorybayne/status/841837514054754304","","twitter","841837514054754300","I do not have Trump's tax returns for any year, but I do have a sweet movie that's just 4 backers shy of 75 strong. https://t.co/xlat4QS6xJ","",,,,0,2,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156981,"gregorybayne","""2017-03-14T20:25:11.000Z""","post","https://twitter.com/gregorybayne/status/841747054078574592","","twitter","841747054078574600",".ryanbaynemusic exporting final mixes for the #6dynamiclaws soundtrack. #filmmaking #noir… https://t.co/IyZKtHPVGz","6dynamiclaws,filmmaking,noir",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156982,"gregorybayne","""2017-03-14T18:32:10.000Z""","post","https://twitter.com/gregorybayne/status/841718614415749121","","twitter","841718614415749100","The latest from our campaign to complete &amp; release #6DynamicLaws. https://t.co/bWIQsoC3fo","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156983,"gregorybayne","""2017-03-14T15:42:39.000Z""","post","https://twitter.com/gregorybayne/status/841675953721958400","","twitter","841675953721958400","@jburum @kickstarter Thanks for joining in Jason!","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156984,"gregorybayne","""2017-03-14T15:42:24.000Z""","post","https://twitter.com/gregorybayne/status/841675888685068288","","twitter","841675888685068300","RT @jburum: I want to see this film-I'm in. ""6 Dynamic Laws for Success"" A Noir Comedy by Gregory Bayne on @Kickstarter https://t.co/SDPDFl…","",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156985,"gregorybayne","""2017-03-13T12:53:00.000Z""","post","https://twitter.com/gregorybayne/status/841270873403273224","","twitter","841270873403273200","Good morning my friends. Nearing halfway mark to complete/release my new film. 2 Asks: Please watch &amp; kindly share: https://t.co/f9fCD3J5QP","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156986,"gregorybayne","""2017-03-11T22:28:02.000Z""","post","https://twitter.com/gregorybayne/status/840690808877543424","","twitter","840690808877543400","“If you spend 10 thousand dollars or 10 million, movies are judged in the exact same way.” - @Clockriders… https://t.co/y6JDNiRkJK","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156987,"gregorybayne","""2017-03-09T02:58:58.000Z""","post","https://twitter.com/gregorybayne/status/839671825336422401","","twitter","839671825336422400","@tommybertin @LafleurJennifer Yeah, I love B&amp;W.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156988,"gregorybayne","""2017-03-09T01:24:26.000Z""","post","https://twitter.com/gregorybayne/status/839648037253238784","","twitter","839648037253238800","@tommybertin @LafleurJennifer Thanks, brother.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156989,"gregorybayne","""2017-03-09T00:11:17.000Z""","post","https://twitter.com/gregorybayne/status/839629626833944576","","twitter","839629626833944600","The ever stunning @LafleurJennifer in #6DynamicLaws. Can't TY enough for lending your immense talent to my zany fil… https://t.co/0x3kIBODby","6DynamicLaws",,,,7,12,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156990,"gregorybayne","""2017-03-08T17:15:23.000Z""","post","https://twitter.com/gregorybayne/status/839524961664393216","","twitter","839524961664393200","to be a solid human being, and I owe them everything.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156991,"gregorybayne","""2017-03-08T17:15:12.000Z""","post","https://twitter.com/gregorybayne/status/839524918404358144","","twitter","839524918404358100","in the face of great adversity, abandonment, or worse, these women have consistently raised the bar for me as to what it means...","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156992,"gregorybayne","""2017-03-08T17:14:48.000Z""","post","https://twitter.com/gregorybayne/status/839524818110160896","","twitter","839524818110160900","When you get right down to it, it's the women in my life who've shown their metal over and over again. Steel-willed and stalwart, often...","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156993,"gregorybayne","""2017-03-08T14:50:25.000Z""","photo","https://twitter.com/gregorybayne/status/839488482959450112","http://pbs.twimg.com/media/C6QRv3ZUsAANzto.jpg","twitter","839488482959450100","RT @FargoFX: Never ignore the warning signs. #Fargo's all new story begins April 19 on @FXNetworks. https://t.co/LcoOKm2CVk","Fargo",,,,2037,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156994,"gregorybayne","""2017-03-07T16:58:56.000Z""","post","https://twitter.com/gregorybayne/status/839158434427629569","","twitter","839158434427629600","Thank you, @milesmaker! Sincerely appreciate your kind contribution toward #6DynamicLaws! Glad to have you on board.","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156995,"gregorybayne","""2017-03-07T16:21:27.000Z""","post","https://twitter.com/gregorybayne/status/839149003530895361","","twitter","839149003530895400","Nothing like finding old video of you shooting a western on a Digital Hi-8 camcorder. Here's to 20 yrs of collabora… https://t.co/nagNlHr2Ap","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156996,"gregorybayne","""2017-03-07T16:16:32.000Z""","post","https://twitter.com/gregorybayne/status/839147766735495168","","twitter","839147766735495200","Thank you, my friend! https://t.co/u6hh9QxD5T","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156997,"gregorybayne","""2017-03-07T14:47:11.000Z""","post","https://twitter.com/gregorybayne/status/839125279905742848","","twitter","839125279905742800","What the what!? @kingisafink is backing my new picture #6DynamicLaws! on @kickstarter! Thank you! Thank you! https://t.co/xlat4QS6xJ","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156998,"gregorybayne","""2017-03-06T20:29:44.000Z""","post","https://twitter.com/gregorybayne/status/838849096534241281","","twitter","838849096534241300","RT @brianbeutler: Democracy dies in herpderp.","",,,,13,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
156999,"gregorybayne","""2017-03-06T18:22:30.000Z""","post","https://twitter.com/gregorybayne/status/838817076919726080","","twitter","838817076919726100","Thank you very much, you two! Appreciated. https://t.co/VHYsXMeSFl","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157000,"gregorybayne","""2017-03-06T14:05:26.000Z""","post","https://twitter.com/gregorybayne/status/838752384964689922","","twitter","838752384964689900","Interview with the composer on my new film #6DynamicLaws, my brother, @RyanBayneMusic https://t.co/wu1SU6d4iF  #indiefilm #indiemusic","6DynamicLaws,indiefilm,indiemusic",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157001,"gregorybayne","""2017-03-05T14:52:23.000Z""","post","https://twitter.com/gregorybayne/status/838401812201758721","","twitter","838401812201758700","So when does America get to call a mulligan?","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157002,"gregorybayne","""2017-03-05T01:00:13.000Z""","post","https://twitter.com/gregorybayne/status/838192392171749376","","twitter","838192392171749400","Y'all are amazing. Just $25 from 10% funded to complete &amp; release my new film. Thank you. https://t.co/xlat4QS6xJ #filmmaking #idaho","filmmaking,idaho",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157003,"gregorybayne","""2017-03-04T23:57:29.000Z""","post","https://twitter.com/gregorybayne/status/838176605272842240","","twitter","838176605272842200","Wow. https://t.co/sXBQ6ILCKb","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157004,"gregorybayne","""2017-03-04T23:19:15.000Z""","post","https://twitter.com/gregorybayne/status/838166982025334784","","twitter","838166982025334800","Best thing to happen on a Saturday. Finding Todd Rohal's brilliant &amp; lovely, ""The Guatemalan Handshake,"" on Vimeo. https://t.co/3zVau0dD4x","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157005,"gregorybayne","""2017-03-04T19:12:00.000Z""","post","https://twitter.com/gregorybayne/status/838104757843566592","","twitter","838104757843566600","In 1992 I watched this in a theater in Vancouver BC while attending VFS. Its visuals are still seared into my brain. https://t.co/SeVlGvJiSi","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157006,"gregorybayne","""2017-03-04T19:01:16.000Z""","post","https://twitter.com/gregorybayne/status/838102057840062464","","twitter","838102057840062500","Day 3. Our first update from #6DynamicLaws #Kickstarter #indiefilm #comedy #noir https://t.co/UfSRE46NKc","6DynamicLaws,Kickstarter,indiefilm,comedy,noir",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157007,"gregorybayne","""2017-03-04T03:12:52.000Z""","post","https://twitter.com/gregorybayne/status/837863385366568961","","twitter","837863385366569000","@FollowingtheLT I am. Yes.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157008,"gregorybayne","""2017-03-04T02:12:04.000Z""","post","https://twitter.com/gregorybayne/status/837848084381999104","","twitter","837848084381999100","@FollowingtheLT I self inflict that wound as well.","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157009,"gregorybayne","""2017-03-04T01:08:45.000Z""","post","https://twitter.com/gregorybayne/status/837832149587763200","","twitter","837832149587763200","Sometimes when I leave my home for an extended period of time, I hide hard drives in weird places around the house... and lose them.","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157010,"gregorybayne","""2017-03-03T22:23:07.000Z""","post","https://twitter.com/gregorybayne/status/837790467420893184","","twitter","837790467420893200","Thanks for backing #6DynamicLaws, @prevailingcity. Grateful to have my friends on board. Excited to share the picture with you.","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157011,"gregorybayne","""2017-03-03T20:53:27.000Z""","post","https://twitter.com/gregorybayne/status/837767901960531968","","twitter","837767901960532000","It was incredibly cool to see your name just pop up in my email, @tomcunningham. Thank you for being so kind &amp; backing #6DynamicLaws.","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157012,"gregorybayne","""2017-03-03T20:10:34.000Z""","post","https://twitter.com/gregorybayne/status/837757110158925824","","twitter","837757110158925800","Just day 2 of our campaign to complete &amp; release #6DynamicLaws and we're just $460 from 10% funded. Thank you all.","6DynamicLaws",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157013,"gregorybayne","""2017-03-03T20:07:56.000Z""","post","https://twitter.com/gregorybayne/status/837756446611648513","","twitter","837756446611648500","Dynamic Law No. 1 - You Can't Get Something for Nothing. #6DynamicLaws","6DynamicLaws",,,,1,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157014,"gregorybayne","""2017-03-03T20:07:14.000Z""","post","https://twitter.com/gregorybayne/status/837756271935672320","","twitter","837756271935672300","Thank you @krisandlindy for being kind backers of #6DynamicLaws! So grateful to have you on board!","6DynamicLaws",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157015,"gregorybayne","""2017-03-03T19:10:31.000Z""","post","https://twitter.com/gregorybayne/status/837741996093558785","","twitter","837741996093558800","Thank you to @PaulMakesMovies for backing #6DynamicLaws! You're a beautiful person, with impeccable taste. https://t.co/xlat4QS6xJ","6DynamicLaws",,,,1,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157016,"gregorybayne","""2017-03-03T18:43:04.000Z""","post","https://twitter.com/gregorybayne/status/837735091765850113","","twitter","837735091765850100","It's heartening when filmmakers you admire support your vision. Thank you @zakforsman for backing #6DynamicLaws. https://t.co/xlat4QS6xJ","6DynamicLaws",,,,1,3,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157017,"gregorybayne","""2017-03-03T16:57:44.000Z""","post","https://twitter.com/gregorybayne/status/837708583663894528","","twitter","837708583663894500","Eraserhead-What's Up Doc?-Bringing Up Baby-Down by Law-The Big Lebowski-The Man Who Wasn't There = my inspiration https://t.co/lM5LH51vAo","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157018,"gregorybayne","""2017-03-02T19:42:12.000Z""","post","https://twitter.com/gregorybayne/status/837387583256588289","","twitter","837387583256588300","My brother ryanbaynemusic performing his original song from ""6 Dynamic Laws for Success in Life,… https://t.co/h7r201w8ck","",,,,0,0,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
157019,"gregorybayne","""2017-03-02T19:12:39.000Z""","post","https://twitter.com/gregorybayne/status/837380146944425984","","twitter","837380146944426000","Filming with ryanbaynemusic for a new mini-doc series on the talent behind my new picture ""6… https://t.co/u9pg56PJiY","",,,,0,1,,,,,,"""2017-07-05T20:30:14.000Z""","""2017-07-05T20:30:14.000Z""",1326,""
